,UserID,CardNumbers,CardType
7478,7478,1426526904090518,Discover
7479,7479,3991909406798640,MASTERCARD
7480,7480,6742737622070114,VISA
7481,7481,9915319108552323,VISA
7482,7482,1027355030245447,VISA
7483,7483,8509956433352023,VISA
7484,7484,8201088182914606,Discover
7485,7485,8055226670218100,Discover
7486,7486,8536423338652319,MASTERCARD
7487,7487,5824670644230851,Discover
7488,7488,8850900357107299,Discover
7489,7489,3659287468382408,American Express
7490,7490,1863303376248763,Discover
7491,7491,3994724678543402,Discover
7492,7492,6893776227827545,American Express
7493,7493,2658386263294072,American Express
7494,7494,6623829995337871,American Express
7495,7495,3818879224413655,VISA
7496,7496,7003214060100152,Discover
7497,7497,2284103816521997,Discover
7498,7498,4511869349046206,Discover
7499,7499,3175570684023100,VISA
7500,7500,6269200422149687,VISA
7501,7501,6275378128978146,MASTERCARD
7502,7502,8602461951468362,MASTERCARD
7503,7503,3214341147177687,Discover
7504,7504,7802039832928923,American Express
7505,7505,3466759319490346,VISA
7506,7506,6608100855844891,Discover
7507,7507,9117303817687863,American Express
7508,7508,1263986017384541,Discover
7509,7509,6204713014744168,VISA
7510,7510,7852162797121498,VISA
7511,7511,6014865198656718,VISA
7512,7512,2004767365156858,Discover
7513,7513,7341686866058660,American Express
7514,7514,4227304423541319,VISA
7515,7515,2981489081248048,MASTERCARD
7516,7516,2070057348511289,VISA
7517,7517,7385701737224042,Discover
7518,7518,5292301430605829,Discover
7519,7519,6656043763646920,American Express
7520,7520,2385895908431757,MASTERCARD
7521,7521,7988883230125349,VISA
7522,7522,9510896489514914,Discover
7523,7523,3731546136906220,American Express
7524,7524,3877699928829904,VISA
7525,7525,5302732091482552,VISA
7526,7526,5028377160878894,Discover
7527,7527,1211793004966815,American Express
7528,7528,7053420432349023,VISA
7529,7529,5755978554960835,MASTERCARD
7530,7530,5650175721242547,American Express
7531,7531,1905137009116825,VISA
7532,7532,5052763364647889,American Express
7533,7533,3707643291859341,American Express
7534,7534,8272412843264568,American Express
7535,7535,7800988179424672,American Express
7536,7536,6180362223355483,VISA
7537,7537,3762955550154164,VISA
7538,7538,7352175768446524,Discover
7539,7539,7456275210545295,Discover
7540,7540,1804236962733191,Discover
7541,7541,7082720413961278,VISA
7542,7542,1145453659023244,American Express
7543,7543,6511647907077363,VISA
7544,7544,6223637352037957,VISA
7545,7545,1042932346682244,VISA
7546,7546,2473530254935809,VISA
7547,7547,4146162052138057,VISA
7548,7548,9492054739056553,American Express
7549,7549,3574198717428120,American Express
7550,7550,2823050800483549,VISA
7551,7551,8876666502362303,Discover
7552,7552,4839580434046944,American Express
7553,7553,7110798174240068,Discover
7554,7554,8881754849193746,American Express
7555,7555,4528004961884064,VISA
7556,7556,1236607124465666,MASTERCARD
7557,7557,3353895906307236,American Express
7558,7558,8269353081197349,VISA
7559,7559,6302657872254607,MASTERCARD
7560,7560,5132898668563646,Discover
7561,7561,7630945885982985,MASTERCARD
7562,7562,4084723048246327,Discover
7563,7563,8774776457701875,American Express
7564,7564,6237157810143481,MASTERCARD
7565,7565,5173969168228624,American Express
7566,7566,1416641490038345,MASTERCARD
7567,7567,7323152226836870,VISA
7568,7568,1742406719461001,American Express
7569,7569,6199276561364552,American Express
7570,7570,5431484389267088,VISA
7571,7571,3939161684395765,MASTERCARD
7572,7572,9954782473549707,VISA
7573,7573,9343404034747928,VISA
7574,7574,1333299349440159,MASTERCARD
7575,7575,7630242412405081,VISA
7576,7576,8553264701345175,MASTERCARD
7577,7577,7048866172638290,Discover
7578,7578,7345750179887427,Discover
7579,7579,3728419582759840,American Express
7580,7580,8850363174112940,Discover
7581,7581,4829935199797083,American Express
7582,7582,9364543836030114,Discover
7583,7583,5436405275704666,VISA
7584,7584,3858201094428120,VISA
7585,7585,2782712804884621,American Express
7586,7586,2810739023570987,MASTERCARD
7587,7587,1425454780647589,VISA
7588,7588,5027332329788452,MASTERCARD
7589,7589,2939176229679927,MASTERCARD
7590,7590,1802021599855556,VISA
7591,7591,2789960678167655,American Express
7592,7592,5692711835736718,American Express
7593,7593,9785564739656996,American Express
7594,7594,1805618400140993,MASTERCARD
7595,7595,4802958353902015,MASTERCARD
7596,7596,5885334171479500,American Express
7597,7597,6372365712448347,VISA
7598,7598,4620174649985717,American Express
7599,7599,2794962590433916,VISA
7600,7600,8852318711418938,MASTERCARD
7601,7601,2274970212276741,VISA
7602,7602,8579385033236163,VISA
7603,7603,1620160917280463,VISA
7604,7604,1014938473070956,MASTERCARD
7605,7605,5616618055874281,MASTERCARD
7606,7606,6202347020859806,American Express
7607,7607,4269465106003367,MASTERCARD
7608,7608,4824047149637256,American Express
7609,7609,2262101456613155,Discover
7610,7610,7726488844823917,MASTERCARD
7611,7611,6299245694769720,MASTERCARD
7612,7612,2617651411506731,VISA
7613,7613,1193489853436927,VISA
7614,7614,7201947136998840,Discover
7615,7615,2581585444249418,MASTERCARD
7616,7616,4571909101823459,Discover
7617,7617,7323294399790151,VISA
7618,7618,1985970945363870,VISA
7619,7619,7780940194261192,Discover
7620,7620,7637329308430587,MASTERCARD
7621,7621,1171868064769121,VISA
7622,7622,9319509189287534,Discover
7623,7623,2931900385752561,Discover
7624,7624,3421792380010507,MASTERCARD
7625,7625,4543209175329741,Discover
7626,7626,8287410533893391,MASTERCARD
7627,7627,2542923735083021,VISA
7628,7628,4460355935603863,VISA
7629,7629,2446920976852549,MASTERCARD
7630,7630,3310707490492567,Discover
7631,7631,4276118536323832,Discover
7632,7632,2537084653073338,American Express
7633,7633,5516445053683070,American Express
7634,7634,4077845802894415,American Express
7635,7635,5487186398570268,VISA
7636,7636,4527039821654156,American Express
7637,7637,3875627921970333,VISA
7638,7638,7515135969018401,MASTERCARD
7639,7639,6610712428494543,VISA
7640,7640,1806627992519373,American Express
7641,7641,4941300966799028,MASTERCARD
7642,7642,4167962645614035,American Express
7643,7643,5354284216681185,American Express
7644,7644,3626202290522270,American Express
7645,7645,1300231150709395,Discover
7646,7646,6309209333515640,MASTERCARD
7647,7647,1144087426883019,VISA
7648,7648,6271154225172010,MASTERCARD
7649,7649,1371056376400124,VISA
7650,7650,3601616282623067,Discover
7651,7651,8127619729012373,American Express
7652,7652,8804351425200890,American Express
7653,7653,6558282234628106,VISA
7654,7654,5081476523700358,Discover
7655,7655,7202692178379601,Discover
7656,7656,5275357606591177,American Express
7657,7657,5527810708432431,VISA
7658,7658,6756122694508421,American Express
7659,7659,2036182755398230,MASTERCARD
7660,7660,8767905578043418,Discover
7661,7661,7906853563376399,American Express
7662,7662,3380199121923116,VISA
7663,7663,1833094137633331,Discover
7664,7664,3351051854812278,American Express
7665,7665,2863173100275827,MASTERCARD
7666,7666,3061599436331279,Discover
7667,7667,9243881418462837,MASTERCARD
7668,7668,4253318636450470,American Express
7669,7669,6034026860565188,VISA
7670,7670,5839205505278417,VISA
7671,7671,3391553120682100,VISA
7672,7672,1444126497762309,MASTERCARD
7673,7673,4034682176476027,VISA
7674,7674,4936786655363467,MASTERCARD
7675,7675,6896537314765811,American Express
7676,7676,2394923492840278,American Express
7677,7677,2372404390839629,American Express
7678,7678,1954517712990543,MASTERCARD
7679,7679,9865397368475633,Discover
7680,7680,7008078283187445,Discover
7681,7681,2632024208508798,MASTERCARD
7682,7682,9835348799223929,VISA
7683,7683,2286816766579548,Discover
7684,7684,1083886916750603,VISA
7685,7685,8903565801917855,MASTERCARD
7686,7686,8198104677422982,VISA
7687,7687,5636067680268548,Discover
7688,7688,1064170223474171,American Express
7689,7689,3487610326020837,VISA
7690,7690,4899141440900998,VISA
7691,7691,6896282117332401,MASTERCARD
7692,7692,6633755860669523,American Express
7693,7693,4068595957526289,American Express
7694,7694,7013943447099825,American Express
7695,7695,1979105465963874,MASTERCARD
7696,7696,1791806627116082,MASTERCARD
7697,7697,4271037506986218,MASTERCARD
7698,7698,7754418900438805,Discover
7699,7699,1543815065216456,VISA
7700,7700,6260878764200713,Discover
7701,7701,1534583552530967,MASTERCARD
7702,7702,6703624941277181,MASTERCARD
7703,7703,4841205312568335,MASTERCARD
7704,7704,8834953064566189,MASTERCARD
7705,7705,4590929130514090,American Express
7706,7706,3883948659694326,MASTERCARD
7707,7707,2133201747270157,MASTERCARD
7708,7708,9142706692850735,Discover
7709,7709,5811044525290604,MASTERCARD
7710,7710,5218277264324015,Discover
7711,7711,7919344440307176,VISA
7712,7712,2411814235312645,American Express
7713,7713,6443301856256109,VISA
7714,7714,2073661880472402,American Express
7715,7715,9237919235563655,American Express
7716,7716,6376145007408121,American Express
7717,7717,7515882904608723,Discover
7718,7718,4776501701715772,Discover
7719,7719,3052113031652309,Discover
7720,7720,8146254674369565,VISA
7721,7721,6939854720912313,VISA
7722,7722,9835705343405012,MASTERCARD
7723,7723,6422475814262208,MASTERCARD
7724,7724,9120505192634402,Discover
7725,7725,4434217353784724,VISA
7726,7726,2914659736332396,VISA
7727,7727,8049220821072246,Discover
7728,7728,2524600039003092,VISA
7729,7729,1810407519029137,VISA
7730,7730,3796501630802158,VISA
7731,7731,4061865083977657,MASTERCARD
7732,7732,7376128850562006,American Express
7733,7733,5065039946529782,VISA
7734,7734,1840187539758180,VISA
7735,7735,7670971685504261,Discover
7736,7736,9538201470168314,MASTERCARD
7737,7737,9521509730436348,VISA
7738,7738,7818450650839175,Discover
7739,7739,7564581181335334,Discover
7740,7740,6219200082134163,Discover
7741,7741,5184859035786777,American Express
7742,7742,4922236890646020,VISA
7743,7743,5080089864275615,VISA
7744,7744,1373508506884058,MASTERCARD
7745,7745,4209798261337750,VISA
7746,7746,5214374461921979,VISA
7747,7747,1302423076634152,VISA
7748,7748,1778638550001341,Discover
7749,7749,8831259754498891,MASTERCARD
7750,7750,7012576779913278,MASTERCARD
7751,7751,7004690937928545,American Express
7752,7752,3739248207438314,VISA
7753,7753,1787293350499131,American Express
7754,7754,2965259374770297,VISA
7755,7755,7188704363389134,American Express
7756,7756,9087807393235893,Discover
7757,7757,3837253525452251,American Express
7758,7758,1005655503467026,VISA
7759,7759,3865587715586559,VISA
7760,7760,2255709364011477,VISA
7761,7761,3540320920304723,American Express
7762,7762,7033228345461349,Discover
7763,7763,1725134917777264,VISA
7764,7764,9187397212043403,VISA
7765,7765,4265254773822455,MASTERCARD
7766,7766,7876634026144093,Discover
7767,7767,3984609524579708,American Express
7768,7768,8302147893836079,MASTERCARD
7769,7769,2168415160131862,MASTERCARD
7770,7770,8533820947166727,VISA
7771,7771,2752572313174719,Discover
7772,7772,6524967598944613,American Express
7773,7773,1995820748691121,American Express
7774,7774,6155717952429204,MASTERCARD
7775,7775,2320566511481900,American Express
7776,7776,3498228755249986,American Express
7777,7777,7947789559261456,VISA
7778,7778,4402319448437949,Discover
7779,7779,7594004132899729,Discover
7780,7780,4199187027544275,Discover
7781,7781,3096801742661437,Discover
7782,7782,7517149161504440,American Express
7783,7783,2897370199579792,Discover
7784,7784,3169803879686184,MASTERCARD
7785,7785,8612145380264762,VISA
7786,7786,5437991954398950,Discover
7787,7787,7209206023821628,MASTERCARD
7788,7788,9683402990764003,VISA
7789,7789,8267306748371615,American Express
7790,7790,6035179352799856,VISA
7791,7791,8087290960746264,American Express
7792,7792,7275144304201396,American Express
7793,7793,8093009230168329,American Express
7794,7794,2074512052251836,VISA
7795,7795,5766873107156555,Discover
7796,7796,9487512939356308,American Express
7797,7797,3277492093339931,MASTERCARD
7798,7798,5535107041139838,Discover
7799,7799,8262526828371826,American Express
7800,7800,8125019602901431,Discover
7801,7801,9080749528803307,MASTERCARD
7802,7802,2021314594267142,Discover
7803,7803,4631356277215599,VISA
7804,7804,3286139384649812,Discover
7805,7805,3011865055323148,Discover
7806,7806,4888527643062746,MASTERCARD
7807,7807,3501389582521909,VISA
7808,7808,3886257520519006,MASTERCARD
7809,7809,9095485848136869,VISA
7810,7810,8550420082594389,American Express
7811,7811,6155385142156247,American Express
7812,7812,1895995368098580,American Express
7813,7813,3427576051072999,American Express
7814,7814,2261576150333428,American Express
7815,7815,3990468823582332,MASTERCARD
7816,7816,4915541503134872,VISA
7817,7817,5108402715608653,American Express
7818,7818,3429436322873758,American Express
7819,7819,2807700683784083,Discover
7820,7820,7271590527270351,MASTERCARD
7821,7821,3752793981777047,Discover
7822,7822,6639839710791634,MASTERCARD
7823,7823,8788922065713297,American Express
7824,7824,3682933471469651,American Express
7825,7825,5297730047281726,American Express
7826,7826,4286787493536555,VISA
7827,7827,2279525076197214,MASTERCARD
7828,7828,1725674629664274,MASTERCARD
7829,7829,5118326178416305,MASTERCARD
7830,7830,1710092427332390,VISA
7831,7831,3864167299504691,MASTERCARD
7832,7832,5666350325967474,Discover
7833,7833,6842729679777758,American Express
7834,7834,9918089005731963,MASTERCARD
7835,7835,5305331518989717,Discover
7836,7836,3040139472955846,American Express
7837,7837,8932767944975555,MASTERCARD
7838,7838,8544867466991333,MASTERCARD
7839,7839,3873544385545859,American Express
7840,7840,5751717715006892,Discover
7841,7841,3530439315375504,MASTERCARD
7842,7842,3696707358589932,Discover
7843,7843,3980958928963306,VISA
7844,7844,4428206690995193,MASTERCARD
7845,7845,3176941474532003,Discover
7846,7846,6282088958879929,American Express
7847,7847,9462794768355231,Discover
7848,7848,2521848576365627,VISA
7849,7849,5178489210770236,Discover
7850,7850,5795357395923853,American Express
7851,7851,4867334337362843,Discover
7852,7852,7970023310689658,MASTERCARD
7853,7853,2101642607951490,Discover
7854,7854,1702224090598574,Discover
7855,7855,3342844689900835,American Express
7856,7856,3375630490779540,VISA
7857,7857,8322335881561145,Discover
7858,7858,7029125560778918,VISA
7859,7859,1273562489581702,American Express
7860,7860,9452969008894267,MASTERCARD
7861,7861,7841612436928574,American Express
7862,7862,7887438429065848,VISA
7863,7863,4542843293785279,MASTERCARD
7864,7864,4219774590802379,MASTERCARD
7865,7865,7813785828466249,American Express
7866,7866,4767693191949635,Discover
7867,7867,8572230680428810,Discover
7868,7868,4155543820282866,American Express
7869,7869,7530036715704563,MASTERCARD
7870,7870,7058357225043615,American Express
7871,7871,9284956767152281,American Express
7872,7872,7796291268197635,MASTERCARD
7873,7873,3835539200287245,MASTERCARD
7874,7874,4865206301500316,MASTERCARD
7875,7875,3718738074199199,Discover
7876,7876,5044196134185751,MASTERCARD
7877,7877,5063137591323466,American Express
7878,7878,9585395752548861,VISA
7879,7879,8153214480724006,American Express
7880,7880,8926515871053915,American Express
7881,7881,1050938808090289,MASTERCARD
7882,7882,8548193883388504,American Express
7883,7883,2672436325230613,VISA
7884,7884,5130300193846032,Discover
7885,7885,2154368613078952,Discover
7886,7886,9943170717728568,Discover
7887,7887,8923229336346652,American Express
7888,7888,6481912718501299,VISA
7889,7889,3381472033265169,American Express
7890,7890,6576927982017502,American Express
7891,7891,7503550355439499,American Express
7892,7892,5253151059556880,VISA
7893,7893,2983818434443269,American Express
7894,7894,2335401866503841,Discover
7895,7895,8378935766823764,MASTERCARD
7896,7896,8125566298474118,American Express
7897,7897,1727735625806980,Discover
7898,7898,8524827014878057,MASTERCARD
7899,7899,7262590385984292,American Express
7900,7900,3024309559941987,MASTERCARD
7901,7901,2222596581085054,VISA
7902,7902,5327121891554648,MASTERCARD
7903,7903,2099633371529498,Discover
7904,7904,7564681760579139,Discover
7905,7905,9261248176551246,MASTERCARD
7906,7906,5282495488123387,American Express
7907,7907,6676816003921427,Discover
7908,7908,8133304989469509,MASTERCARD
7909,7909,7195028092450110,Discover
7910,7910,5589995382929906,Discover
7911,7911,6626903237512689,VISA
7912,7912,5798789747394642,American Express
7913,7913,7277419403708112,Discover
7914,7914,7546028033993732,MASTERCARD
7915,7915,8570162275205372,MASTERCARD
7916,7916,6126070689316955,MASTERCARD
7917,7917,4901681089348496,Discover
7918,7918,6553513636708181,Discover
7919,7919,9998313269598330,VISA
7920,7920,7029556940903220,MASTERCARD
7921,7921,5375539586209347,Discover
7922,7922,4184113341297063,American Express
7923,7923,3300423565842651,MASTERCARD
7924,7924,2223521803130806,American Express
7925,7925,5577461213717618,American Express
7926,7926,9446391087066493,VISA
7927,7927,7452153506969195,MASTERCARD
7928,7928,4374212334355954,MASTERCARD
7929,7929,8206097738924319,VISA
7930,7930,4556975193127409,VISA
7931,7931,9546766679719525,Discover
7932,7932,5255629361444085,Discover
7933,7933,8066532515828855,VISA
7934,7934,5949529911790325,American Express
7935,7935,5433882095819024,American Express
7936,7936,4230813860278533,MASTERCARD
7937,7937,9105913779003504,VISA
7938,7938,8788520491880675,Discover
7939,7939,7169076550303356,MASTERCARD
7940,7940,3156436053792349,MASTERCARD
7941,7941,6064413123666769,MASTERCARD
7942,7942,8243751463413156,Discover
7943,7943,4521342856310228,MASTERCARD
7944,7944,9188680182835659,American Express
7945,7945,7693553454103917,American Express
7946,7946,3836844948996003,MASTERCARD
7947,7947,2529852823518400,VISA
7948,7948,2368784413299915,MASTERCARD
7949,7949,8841874275916622,MASTERCARD
7950,7950,7825552425479322,MASTERCARD
7951,7951,2212195387139000,VISA
7952,7952,4760776679879398,VISA
7953,7953,5487669596449061,American Express
7954,7954,1757629044771438,American Express
7955,7955,9374694529160981,VISA
7956,7956,7191156869889898,Discover
7957,7957,2049272650723801,American Express
7958,7958,6751566462490991,MASTERCARD
7959,7959,9965711799606042,MASTERCARD
7960,7960,5243233831555974,VISA
7961,7961,2208019872925447,American Express
7962,7962,5730720171123129,Discover
7963,7963,8016122223273556,VISA
7964,7964,8066053185133649,American Express
7965,7965,9394280682336212,Discover
7966,7966,9734356136789646,MASTERCARD
7967,7967,9466507085016447,VISA
7968,7968,2586248459934567,American Express
7969,7969,7202645900712974,MASTERCARD
7970,7970,3554166528425898,American Express
7971,7971,6752543072724270,American Express
7972,7972,1441487203612291,MASTERCARD
7973,7973,7966168085872289,Discover
7974,7974,5016790717643534,MASTERCARD
7975,7975,2300877113111106,MASTERCARD
7976,7976,4510553304766863,VISA
7977,7977,5637890640641376,VISA
7978,7978,3540514047977511,American Express
7979,7979,5558561728669923,VISA
7980,7980,2676099479248025,American Express
7981,7981,5478138014372436,MASTERCARD
7982,7982,4946246006387350,American Express
7983,7983,6890081557501209,Discover
7984,7984,8103822064244169,VISA
7985,7985,2481035264048647,American Express
7986,7986,9970810019412562,American Express
7987,7987,8036509456569440,American Express
7988,7988,3116061948899960,MASTERCARD
7989,7989,3076445690361835,Discover
7990,7990,3294046698180427,Discover
7991,7991,5950947079737685,Discover
7992,7992,3036639287375218,American Express
7993,7993,3464742838955956,Discover
7994,7994,3436156465770260,American Express
7995,7995,5426661912959987,VISA
7996,7996,2703119988572288,MASTERCARD
7997,7997,9846629172914622,VISA
7998,7998,2856127548938129,VISA
7999,7999,2624496088305085,American Express
8000,8000,4986588307406886,American Express
8001,8001,3879120013968520,American Express
8002,8002,8403594194618568,MASTERCARD
8003,8003,2401675749583185,Discover
8004,8004,6701779278680266,MASTERCARD
8005,8005,3154120608737689,American Express
8006,8006,4492006666971146,American Express
8007,8007,5334131179534934,VISA
8008,8008,5526773496056740,American Express
8009,8009,8630059187502907,VISA
8010,8010,9418969905976907,MASTERCARD
8011,8011,3859226159793001,American Express
8012,8012,3702876605766976,American Express
8013,8013,5419805456995148,VISA
8014,8014,1731582897969035,MASTERCARD
8015,8015,5216885390370944,VISA
8016,8016,9809114323621761,MASTERCARD
8017,8017,7254125634103504,VISA
8018,8018,9073440239145221,Discover
8019,8019,5250225829512511,VISA
8020,8020,2670437725570606,Discover
8021,8021,1474394117647258,VISA
8022,8022,3458627594634723,MASTERCARD
8023,8023,8334359858731000,MASTERCARD
8024,8024,3805225017719037,Discover
8025,8025,6163703691799089,MASTERCARD
8026,8026,6358837107182050,American Express
8027,8027,6083235686016370,MASTERCARD
8028,8028,5840164356824335,Discover
8029,8029,9247323894118923,MASTERCARD
8030,8030,4768066082048824,VISA
8031,8031,6597130763025869,American Express
8032,8032,7809927582089813,VISA
8033,8033,9294587059154445,MASTERCARD
8034,8034,4037783901485019,Discover
8035,8035,2951856074191545,VISA
8036,8036,9756769841853190,American Express
8037,8037,6799020367278699,Discover
8038,8038,1172316417182049,VISA
8039,8039,9155727270459502,VISA
8040,8040,8749127362883496,VISA
8041,8041,8208508373041740,Discover
8042,8042,3510630877413878,VISA
8043,8043,9841380147678119,American Express
8044,8044,9711089708277369,VISA
8045,8045,5485349378450066,Discover
8046,8046,8703787391913794,VISA
8047,8047,5542846309403825,American Express
8048,8048,5229494054162050,MASTERCARD
8049,8049,4779138649821044,MASTERCARD
8050,8050,2758557512812922,Discover
8051,8051,4971304051269569,VISA
8052,8052,3533091484319511,VISA
8053,8053,6067422575504744,MASTERCARD
8054,8054,2563216035252548,American Express
8055,8055,4930467586922702,VISA
8056,8056,9219252610042928,MASTERCARD
8057,8057,6251281019785072,Discover
8058,8058,1441756913996197,VISA
8059,8059,7338752837583053,MASTERCARD
8060,8060,1260784660068684,MASTERCARD
8061,8061,2457031164511459,VISA
8062,8062,7950772457726161,Discover
8063,8063,3381840775662290,Discover
8064,8064,1737081593045664,VISA
8065,8065,9643108391548931,Discover
8066,8066,1029176463936228,American Express
8067,8067,3680999698492125,Discover
8068,8068,1422497666770044,MASTERCARD
8069,8069,6831655482926622,MASTERCARD
8070,8070,8995657329996702,Discover
8071,8071,9503720262774101,American Express
8072,8072,4454831749933795,VISA
8073,8073,9235212042916489,VISA
8074,8074,7874268031978918,American Express
8075,8075,9784656182850584,Discover
8076,8076,1474706190470487,American Express
8077,8077,9992436329968617,VISA
8078,8078,1327726830234397,American Express
8079,8079,9669529652644177,Discover
8080,8080,9825927381338915,MASTERCARD
8081,8081,9594708798341796,VISA
8082,8082,3134629948032066,American Express
8083,8083,5301050704289076,Discover
8084,8084,9618077664689616,Discover
8085,8085,4524412279622310,Discover
8086,8086,9002116178210887,MASTERCARD
8087,8087,4318388910119163,MASTERCARD
8088,8088,2052906078356441,American Express
8089,8089,6631215612754135,MASTERCARD
8090,8090,4823488979257444,Discover
8091,8091,3180415238770682,Discover
8092,8092,1209192689642569,MASTERCARD
8093,8093,1464366785782070,American Express
8094,8094,1491787532041675,American Express
8095,8095,6331418750401304,MASTERCARD
8096,8096,9477318276067469,American Express
8097,8097,6249500190278972,Discover
8098,8098,6412994996220511,VISA
8099,8099,4383666188102786,VISA
8100,8100,9664529148894789,VISA
8101,8101,9709802394661286,MASTERCARD
8102,8102,4570351488667077,VISA
8103,8103,4904815066310605,MASTERCARD
8104,8104,6255886117962266,American Express
8105,8105,9926658393474848,VISA
8106,8106,5851168679245787,MASTERCARD
8107,8107,5686089673554084,MASTERCARD
8108,8108,6193056461761945,American Express
8109,8109,9165544036003917,American Express
8110,8110,5519911459244042,MASTERCARD
8111,8111,4515005230005459,VISA
8112,8112,1202429677014344,Discover
8113,8113,5053010269934987,MASTERCARD
8114,8114,9308360249864718,American Express
8115,8115,8987168652295494,American Express
8116,8116,3843637155442467,Discover
8117,8117,1254521930898304,VISA
8118,8118,8979412620974312,American Express
8119,8119,3233038217227119,MASTERCARD
8120,8120,6731934356490674,VISA
8121,8121,2777360604134938,American Express
8122,8122,4751221657086708,MASTERCARD
8123,8123,2194434879586043,MASTERCARD
8124,8124,9072042840096924,VISA
8125,8125,4924491244714898,American Express
8126,8126,4940303204499277,American Express
8127,8127,2016127236323365,Discover
8128,8128,4957329509913677,MASTERCARD
8129,8129,8874814114118779,VISA
8130,8130,8327807597954426,Discover
8131,8131,1062917070387748,MASTERCARD
8132,8132,7964360044341447,VISA
8133,8133,8867785299811383,VISA
8134,8134,2528086856206411,MASTERCARD
8135,8135,4616681818263120,Discover
8136,8136,2879552702878721,VISA
8137,8137,2405867325815458,American Express
8138,8138,7875009231429562,MASTERCARD
8139,8139,2937896287454209,Discover
8140,8140,3387075953631719,MASTERCARD
8141,8141,8181695446772663,American Express
8142,8142,3849397427438935,VISA
8143,8143,2124604306709004,Discover
8144,8144,9867580904253087,American Express
8145,8145,8009633123644755,Discover
8146,8146,1961737720509503,MASTERCARD
8147,8147,6709225430467629,MASTERCARD
8148,8148,8670994380002750,VISA
8149,8149,1462617697130495,American Express
8150,8150,4667164071243064,American Express
8151,8151,2920713777232687,MASTERCARD
8152,8152,3023245061100163,MASTERCARD
8153,8153,4121474418463000,Discover
8154,8154,9634280574388139,MASTERCARD
8155,8155,8983332361328493,VISA
8156,8156,8270826185696712,VISA
8157,8157,4402727091780622,VISA
8158,8158,1268550069492389,MASTERCARD
8159,8159,7108397771142114,VISA
8160,8160,9648087009123237,American Express
8161,8161,9638111537869374,Discover
8162,8162,3593213885336958,VISA
8163,8163,4355251046809960,MASTERCARD
8164,8164,3785066235849749,Discover
8165,8165,1176788119186231,Discover
8166,8166,3695624019377674,American Express
8167,8167,9853388443710075,Discover
8168,8168,3690860722979272,Discover
8169,8169,6352411509765672,American Express
8170,8170,6459321404053243,MASTERCARD
8171,8171,2696302575731332,Discover
8172,8172,8634109308067785,Discover
8173,8173,4542696866614830,American Express
8174,8174,6630164966126166,Discover
8175,8175,2073341597298028,VISA
8176,8176,2414447425341804,VISA
8177,8177,6376767102963884,VISA
8178,8178,2834337505065365,American Express
8179,8179,9543966581266685,MASTERCARD
8180,8180,8365360962865679,American Express
8181,8181,9873634048445456,MASTERCARD
8182,8182,5224172249274794,Discover
8183,8183,8714857698730663,VISA
8184,8184,6978461742191945,MASTERCARD
8185,8185,5888138453842862,MASTERCARD
8186,8186,5840887922005612,Discover
8187,8187,5113789118412404,MASTERCARD
8188,8188,7298277595351573,American Express
8189,8189,9514004474433966,MASTERCARD
8190,8190,2979923972103110,Discover
8191,8191,6620594163690453,VISA
8192,8192,8432884041598814,VISA
8193,8193,4730498057176765,MASTERCARD
8194,8194,7627541346181620,MASTERCARD
8195,8195,1947173602303871,Discover
8196,8196,4771189221249025,VISA
8197,8197,7836206716568583,MASTERCARD
8198,8198,7027948863139513,VISA
8199,8199,9715214923815655,American Express
8200,8200,3091706024318691,Discover
8201,8201,7682557549264903,VISA
8202,8202,7924777843730945,MASTERCARD
8203,8203,4463228690520670,American Express
8204,8204,7627790146025232,American Express
8205,8205,6049488911327397,MASTERCARD
8206,8206,7208142028984487,American Express
8207,8207,4887933054510662,Discover
8208,8208,9036084963933448,VISA
8209,8209,9139234223175141,MASTERCARD
8210,8210,8870730416089502,VISA
8211,8211,4183263386118323,American Express
8212,8212,6803600423835033,American Express
8213,8213,3686500911063571,American Express
8214,8214,4816728878612945,American Express
8215,8215,8170108972076927,VISA
8216,8216,9773801111013006,American Express
8217,8217,2775611860470833,American Express
8218,8218,8270957554670359,VISA
8219,8219,3754190009600396,American Express
8220,8220,2089014334036367,MASTERCARD
8221,8221,3403475523207606,American Express
8222,8222,7793368896815801,Discover
8223,8223,8562190681738545,Discover
8224,8224,7883061165283723,American Express
8225,8225,7113201790782255,MASTERCARD
8226,8226,5280511579110018,MASTERCARD
8227,8227,9102812778238552,Discover
8228,8228,1914976793090057,MASTERCARD
8229,8229,4092940316802262,VISA
8230,8230,4050163308383766,Discover
8231,8231,8680202580071392,VISA
8232,8232,9723575721521883,Discover
8233,8233,7462612521264834,VISA
8234,8234,3772643895978453,American Express
8235,8235,8182894980224623,VISA
8236,8236,6923860278222309,Discover
8237,8237,9514874038287641,MASTERCARD
8238,8238,9339391799059022,VISA
8239,8239,9242817118150150,VISA
8240,8240,6188798020476906,MASTERCARD
8241,8241,1582710653698347,VISA
8242,8242,7350083159110344,Discover
8243,8243,6641814736818034,MASTERCARD
8244,8244,6413540102100740,American Express
8245,8245,1461098114439193,MASTERCARD
8246,8246,5792060685203299,VISA
8247,8247,8185928054449424,MASTERCARD
8248,8248,3240141010568796,Discover
8249,8249,8819328507856977,American Express
8250,8250,8175981714579947,Discover
8251,8251,6480044581489373,American Express
8252,8252,8884084391942271,Discover
8253,8253,5433299257066407,Discover
